source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
"{""feed_url"": ""http://host.docker.internal:1200/jike/topic/5699f451d3e8351200bffdc8"", ""local_xml_url"": ""http://127.0.0.1:1200/jike/topic/5699f451d3e8351200bffdc8"", ""row_index"": 79, ""source_category"": ""资讯"", ""source_name"": ""你不知道的行业内幕 - 即刻圈子"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/5699f451d3e8351200bffdc8""}",17,你不知道的行业内幕 - 即刻圈子,资讯,http://127.0.0.1:1200/jike/topic/5699f451d3e8351200bffdc8,https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/5699f451d3e8351200bffdc8,http://host.docker.internal:1200/jike/topic/5699f451d3e8351200bffdc8,docker-host,True,success,4,4,0,4,0,unknown,2,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3546581580122806"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3546581580122806"", ""row_index"": 238, ""source_category"": ""长知识"", ""source_name"": ""AliAbdaal"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3546581580122806""}",18,AliAbdaal,长知识,http://127.0.0.1:1200/bilibili/user/video/3546581580122806,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3546581580122806,http://host.docker.internal:1200/bilibili/user/video/3546581580122806,docker-host,True,success,4,4,0,4,3,unknown,1,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://tanscp.com/feed/"", ""local_xml_url"": """", ""row_index"": 3, ""source_category"": ""Articles"", ""source_name"": ""tanscp"", ""xml_url"": ""https://tanscp.com/feed/""}",19,tanscp,Articles,,https://tanscp.com/feed/,https://tanscp.com/feed/,docker-host,True,success,4,4,0,4,3,unknown,3,0,2,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bookfere/weekly"", ""local_xml_url"": ""http://127.0.0.1:1200/bookfere/weekly"", ""row_index"": 77, ""source_category"": ""SocialMedia"", ""source_name"": ""每周一书 – 书伴"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bookfere/weekly""}",20,每周一书 – 书伴,SocialMedia,http://127.0.0.1:1200/bookfere/weekly,https://macmini-rsshub.tail99ecfa.ts.net/bookfere/weekly,http://host.docker.internal:1200/bookfere/weekly,docker-host,True,success,4,4,0,4,1,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://bens.love/feed"", ""local_xml_url"": """", ""row_index"": 6, ""source_category"": ""个人博客-人生"", ""source_name"": ""Ben's Love"", ""xml_url"": ""https://bens.love/feed""}",21,Ben's Love,个人博客-人生,,https://bens.love/feed,https://bens.love/feed,docker-host,True,success,4,4,0,4,2,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://plink.anyfeeder.com/newscn/whxw"", ""local_xml_url"": """", ""row_index"": 65, ""source_category"": ""党政信息"", ""source_name"": ""新华社新闻_新华网"", ""xml_url"": ""https://plink.anyfeeder.com/newscn/whxw""}",22,新华社新闻_新华网,党政信息,,https://plink.anyfeeder.com/newscn/whxw,https://plink.anyfeeder.com/newscn/whxw,docker-host,True,success,4,4,0,4,0,unknown,2,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3239649460.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3239649460.atom"", ""row_index"": 34, ""source_category"": ""微信公众号"", ""source_name"": ""潦草学者"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3239649460.atom""}",23,潦草学者,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3239649460.atom,http://192.168.1.6:8003/feed/MP_WXS_3239649460.atom,http://host.docker.internal:8003/feed/MP_WXS_3239649460.atom,docker-host,True,success,4,4,0,4,1,unknown,4,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22"", ""row_index"": 450, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 61cbaac48bb4cd867fcabe22"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22""}",24,小宇宙 Podcast 61cbaac48bb4cd867fcabe22,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22,http://host.docker.internal:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22,docker-host,True,success,4,4,0,4,4,unknown,1,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/730732"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/730732"", ""row_index"": 307, ""source_category"": ""最娱乐"", ""source_name"": ""瓶子君152"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/730732""}",25,瓶子君152,最娱乐,http://127.0.0.1:1200/bilibili/user/video/730732,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/730732,http://host.docker.internal:1200/bilibili/user/video/730732,docker-host,True,success,4,4,0,4,3,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/3537109151386355"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/3537109151386355"", ""row_index"": 305, ""source_category"": ""短知识"", ""source_name"": ""英语播客党"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3537109151386355""}",26,英语播客党,短知识,http://127.0.0.1:1200/bilibili/user/video/3537109151386355,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/3537109151386355,http://host.docker.internal:1200/bilibili/user/video/3537109151386355,docker-host,True,success,4,4,0,4,1,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://codechina.org/feed/"", ""local_xml_url"": """", ""row_index"": 43, ""source_category"": ""社评"", ""source_name"": ""Tinyfool的个人网站"", ""xml_url"": ""https://codechina.org/feed/""}",27,Tinyfool的个人网站,社评,,https://codechina.org/feed/,https://codechina.org/feed/,docker-host,True,success,4,4,0,4,4,unknown,2,0,2,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/hellogithub/volume"", ""local_xml_url"": ""http://127.0.0.1:1200/hellogithub/volume"", ""row_index"": 25, ""source_category"": ""科技与编程"", ""source_name"": ""HelloGithub - 月刊"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/hellogithub/volume""}",28,HelloGithub - 月刊,科技与编程,http://127.0.0.1:1200/hellogithub/volume,https://macmini-rsshub.tail99ecfa.ts.net/hellogithub/volume,http://host.docker.internal:1200/hellogithub/volume,docker-host,True,success,4,4,0,4,4,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/269288799"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/269288799"", ""row_index"": 329, ""source_category"": ""绝活娱乐"", ""source_name"": ""陈大东瓜"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/269288799""}",29,陈大东瓜,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/269288799,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/269288799,http://host.docker.internal:1200/bilibili/user/video/269288799,docker-host,True,success,4,4,0,4,1,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://www.jeffgeerling.com/blog.xml"", ""local_xml_url"": """", ""row_index"": 359, ""source_category"": ""英文博客"", ""source_name"": ""jeffgeerling.com"", ""xml_url"": ""https://www.jeffgeerling.com/blog.xml""}",30,jeffgeerling.com,英文博客,,https://www.jeffgeerling.com/blog.xml,https://www.jeffgeerling.com/blog.xml,docker-host,True,success,4,4,0,4,1,unknown,1,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/53737196"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/53737196"", ""row_index"": 239, ""source_category"": ""长知识"", ""source_name"": ""食事史馆"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/53737196""}",31,食事史馆,长知识,http://127.0.0.1:1200/bilibili/user/video/53737196,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/53737196,http://host.docker.internal:1200/bilibili/user/video/53737196,docker-host,True,success,4,4,0,4,3,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://ursb.me/blog/feed.xml"", ""local_xml_url"": """", ""row_index"": 4, ""source_category"": ""Articles"", ""source_name"": ""Airing 的博客"", ""xml_url"": ""https://ursb.me/blog/feed.xml""}",32,Airing 的博客,Articles,,https://ursb.me/blog/feed.xml,https://ursb.me/blog/feed.xml,docker-host,True,success,4,4,0,4,3,unknown,1,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/jike/topic/660165c504703c909c6d8b2e"", ""local_xml_url"": ""http://127.0.0.1:1200/jike/topic/660165c504703c909c6d8b2e"", ""row_index"": 78, ""source_category"": ""SocialMedia"", ""source_name"": ""笔记交流站 - 即刻圈子"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/660165c504703c909c6d8b2e""}",33,笔记交流站 - 即刻圈子,SocialMedia,http://127.0.0.1:1200/jike/topic/660165c504703c909c6d8b2e,https://macmini-rsshub.tail99ecfa.ts.net/jike/topic/660165c504703c909c6d8b2e,http://host.docker.internal:1200/jike/topic/660165c504703c909c6d8b2e,docker-host,True,success,4,4,0,4,0,unknown,2,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://mobius.blog/feed/"", ""local_xml_url"": """", ""row_index"": 7, ""source_category"": ""个人博客-人生"", ""source_name"": ""莫比乌斯"", ""xml_url"": ""https://mobius.blog/feed/""}",34,莫比乌斯,个人博客-人生,,https://mobius.blog/feed/,https://mobius.blog/feed/,docker-host,True,success,4,4,0,4,2,unknown,1,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://data.getpodcast.xyz/data/ximalaya/9604235.xml"", ""local_xml_url"": """", ""row_index"": 66, ""source_category"": ""党政信息"", ""source_name"": ""半月谈快报"", ""xml_url"": ""https://data.getpodcast.xyz/data/ximalaya/9604235.xml""}",35,半月谈快报,党政信息,,https://data.getpodcast.xyz/data/ximalaya/9604235.xml,https://data.getpodcast.xyz/data/ximalaya/9604235.xml,docker-host,True,success,4,4,0,4,2,unknown,2,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3015646136.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3015646136.atom"", ""row_index"": 35, ""source_category"": ""微信公众号"", ""source_name"": ""L先生说"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3015646136.atom""}",36,L先生说,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3015646136.atom,http://192.168.1.6:8003/feed/MP_WXS_3015646136.atom,http://host.docker.internal:8003/feed/MP_WXS_3015646136.atom,docker-host,True,success,4,4,0,4,2,unknown,1,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98"", ""row_index"": 451, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 648b0b641c48983391a63f98"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/648b0b641c48983391a63f98""}",37,小宇宙 Podcast 648b0b641c48983391a63f98,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/648b0b641c48983391a63f98,http://host.docker.internal:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98,docker-host,True,success,4,4,0,4,4,unknown,2,0,2,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/1372433"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/1372433"", ""row_index"": 308, ""source_category"": ""最娱乐"", ""source_name"": ""Super也好君"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1372433""}",38,Super也好君,最娱乐,http://127.0.0.1:1200/bilibili/user/video/1372433,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/1372433,http://host.docker.internal:1200/bilibili/user/video/1372433,docker-host,True,success,4,4,0,4,1,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json"", ""local_xml_url"": """", ""row_index"": 44, ""source_category"": ""社评"", ""source_name"": ""刘夙的科技世界"", ""xml_url"": ""https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json""}",39,刘夙的科技世界,社评,,https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json,https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json,docker-host,True,failed,0,0,0,0,0,unknown,0,0,0,0,feed_parse_error,"{""detail"": ""failed to parse feed: <unknown>:2:0: not well-formed (invalid token)""}",,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://s.baoyu.io/feed.xml"", ""local_xml_url"": """", ""row_index"": 26, ""source_category"": ""科技与编程"", ""source_name"": ""宝玉的分享"", ""xml_url"": ""https://s.baoyu.io/feed.xml""}",40,宝玉的分享,科技与编程,,https://s.baoyu.io/feed.xml,https://s.baoyu.io/feed.xml,docker-host,True,success,4,4,0,4,4,unknown,2,0,2,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/334932680"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/334932680"", ""row_index"": 330, ""source_category"": ""绝活娱乐"", ""source_name"": ""司马尘"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/334932680""}",41,司马尘,绝活娱乐,http://127.0.0.1:1200/bilibili/user/video/334932680,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/334932680,http://host.docker.internal:1200/bilibili/user/video/334932680,docker-host,True,success,4,4,0,4,2,unknown,1,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://www.seangoedecke.com/rss.xml"", ""local_xml_url"": """", ""row_index"": 360, ""source_category"": ""英文博客"", ""source_name"": ""seangoedecke.com"", ""xml_url"": ""https://www.seangoedecke.com/rss.xml""}",42,seangoedecke.com,英文博客,,https://www.seangoedecke.com/rss.xml,https://www.seangoedecke.com/rss.xml,docker-host,True,success,4,4,0,4,3,unknown,4,0,1,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/254463269"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/254463269"", ""row_index"": 240, ""source_category"": ""长知识"", ""source_name"": ""毕导"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/254463269""}",43,毕导,长知识,http://127.0.0.1:1200/bilibili/user/video/254463269,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/254463269,http://host.docker.internal:1200/bilibili/user/video/254463269,docker-host,True,success,4,4,0,4,2,unknown,2,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://2890.ltd/feed/"", ""local_xml_url"": """", ""row_index"": 10, ""source_category"": ""Articles"", ""source_name"": ""Paradise Lost"", ""xml_url"": ""https://2890.ltd/feed/""}",44,Paradise Lost,Articles,,https://2890.ltd/feed/,https://2890.ltd/feed/,docker-host,True,success,4,4,0,4,1,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://api.xgo.ing/rss/user/78d7b99318b04b309b04000f7e24da29"", ""local_xml_url"": """", ""row_index"": 80, ""source_category"": ""SocialMedia"", ""source_name"": ""Mike Krieger(@mikeyk)"", ""xml_url"": ""https://api.xgo.ing/rss/user/78d7b99318b04b309b04000f7e24da29""}",45,Mike Krieger(@mikeyk),SocialMedia,,https://api.xgo.ing/rss/user/78d7b99318b04b309b04000f7e24da29,https://api.xgo.ing/rss/user/78d7b99318b04b309b04000f7e24da29,docker-host,True,success,4,4,0,4,4,unknown,1,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://blog.bxaw.name/feed/"", ""local_xml_url"": """", ""row_index"": 8, ""source_category"": ""个人博客-人生"", ""source_name"": ""白熊阿丸的小屋"", ""xml_url"": ""https://blog.bxaw.name/feed/""}",46,白熊阿丸的小屋,个人博客-人生,,https://blog.bxaw.name/feed/,https://blog.bxaw.name/feed/,docker-host,True,success,4,4,0,4,3,unknown,3,0,2,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""https://plink.anyfeeder.com/qstheory"", ""local_xml_url"": """", ""row_index"": 67, ""source_category"": ""党政信息"", ""source_name"": ""- 求是网"", ""xml_url"": ""https://plink.anyfeeder.com/qstheory""}",47,- 求是网,党政信息,,https://plink.anyfeeder.com/qstheory,https://plink.anyfeeder.com/qstheory,docker-host,True,success,4,4,0,4,2,unknown,1,1,2,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3944297233.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3944297233.atom"", ""row_index"": 36, ""source_category"": ""微信公众号"", ""source_name"": ""常青说"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3944297233.atom""}",48,常青说,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3944297233.atom,http://192.168.1.6:8003/feed/MP_WXS_3944297233.atom,http://host.docker.internal:8003/feed/MP_WXS_3944297233.atom,docker-host,True,success,4,4,0,4,2,unknown,1,0,4,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc"", ""row_index"": 452, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 5e5c52c9418a84a04625e6cc"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc""}",49,小宇宙 Podcast 5e5c52c9418a84a04625e6cc,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc,http://host.docker.internal:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc,docker-host,True,success,4,4,0,4,4,unknown,1,0,3,0,,,,,,,0,0,0,0,0,0,
"{""feed_url"": ""http://host.docker.internal:1200/bilibili/user/video/281127303"", ""local_xml_url"": ""http://127.0.0.1:1200/bilibili/user/video/281127303"", ""row_index"": 309, ""source_category"": ""最娱乐"", ""source_name"": ""负面能量转换器"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/281127303""}",50,负面能量转换器,最娱乐,http://127.0.0.1:1200/bilibili/user/video/281127303,https://macmini-rsshub.tail99ecfa.ts.net/bilibili/user/video/281127303,http://host.docker.internal:1200/bilibili/user/video/281127303,docker-host,True,success,4,4,0,4,4,unknown,0,0,4,0,,,,,,,0,0,0,0,0,0,
