sequence,source_id,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,url_source,screen,row_index,status,priority
18,articles-ai-cd140649,AI产品黄叔,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_2398553439.atom,http://127.0.0.1:8003/feed/MP_WXS_2398553439.atom,docker-host,xml_url,False,18,active,0
19,articles-ai-49e2fc93,AI前线,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3554086560.atom,http://127.0.0.1:8003/feed/MP_WXS_3554086560.atom,docker-host,xml_url,False,19,active,0
20,articles-ai-b036e0a6,AI故事计划,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3917501995.atom,http://127.0.0.1:8003/feed/MP_WXS_3917501995.atom,docker-host,xml_url,False,20,active,0
21,articles-ai-rss-feed,AI洞察日报 RSS Feed,Articles,,https://justlovemaki.github.io/CloudFlare-AI-Insight-Daily/rss.xml,https://justlovemaki.github.io/CloudFlare-AI-Insight-Daily/rss.xml,docker-host,xml_url,False,21,active,0
22,articles-ai-72d02b7f,AI科技评论,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3098132220.atom,http://127.0.0.1:8003/feed/MP_WXS_3098132220.atom,docker-host,xml_url,False,22,active,0
23,socialmedia-ak-akhaliq,AK(@_akhaliq),SocialMedia,,https://api.xgo.ing/rss/user/341f7b9f8d9b477e8bb200caa7f32c6e,https://api.xgo.ing/rss/user/341f7b9f8d9b477e8bb200caa7f32c6e,docker-host,xml_url,False,23,active,0
24,articles-appso,APPSO,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_2392024520.atom,http://127.0.0.1:8003/feed/MP_WXS_2392024520.atom,docker-host,xml_url,False,24,active,0
25,socialmedia-aadit-sheth-aaditsh,Aadit Sheth(@aaditsh),SocialMedia,,https://api.xgo.ing/rss/user/179bcc4b8e5d4274b6e9e935f9fd4434,https://api.xgo.ing/rss/user/179bcc4b8e5d4274b6e9e935f9fd4434,docker-host,xml_url,False,25,active,0
26,socialmedia-adam-d-angelo-adamdangelo,Adam D'Angelo(@adamdangelo),SocialMedia,,https://api.xgo.ing/rss/user/3042b6f912b24f64982cc23f7bd59681,https://api.xgo.ing/rss/user/3042b6f912b24f64982cc23f7bd59681,docker-host,xml_url,False,26,active,0
27,articles-ahead-of-ai,Ahead of AI,Articles,,https://magazine.sebastianraschka.com/feed,https://magazine.sebastianraschka.com/feed,docker-host,xml_url,False,27,active,0
28,articles-airing,Airing 的博客,Articles,,https://ursb.me/blog/feed.xml,https://ursb.me/blog/feed.xml,docker-host,xml_url,False,28,active,0
29,socialmedia-akshay-kothari-akothari,Akshay Kothari(@akothari),SocialMedia,,https://api.xgo.ing/rss/user/3434c0d56ee0446f991fb6af42bfac4b,https://api.xgo.ing/rss/user/3434c0d56ee0446f991fb6af42bfac4b,docker-host,xml_url,False,29,active,0
30,socialmedia-alex-albert-alexalbert,Alex Albert(@alexalbert__),SocialMedia,,https://api.xgo.ing/rss/user/524525de0d69407b80f0a7d891fdc8df,https://api.xgo.ing/rss/user/524525de0d69407b80f0a7d891fdc8df,docker-host,xml_url,False,30,active,0
31,videos-aliabdaal,AliAbdaal,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/3546581580122806,http://127.0.0.1:1200/bilibili/user/video/3546581580122806,docker-host,xml_url,False,31,active,0
32,socialmedia-aman-sanger-amanrsanger,Aman Sanger(@amanrsanger),SocialMedia,,https://api.xgo.ing/rss/user/a02496979a0e4d86baf2b72c24db52a4,https://api.xgo.ing/rss/user/a02496979a0e4d86baf2b72c24db52a4,docker-host,xml_url,False,32,active,0
33,socialmedia-amjad-masad-amasad,Amjad Masad(@amasad),SocialMedia,,https://api.xgo.ing/rss/user/5fb1814c610c4af2911caa98c5c5ef82,https://api.xgo.ing/rss/user/5fb1814c610c4af2911caa98c5c5ef82,docker-host,xml_url,False,33,active,0
34,videos-andrej-karpathy-youtube,Andrej Karpathy - YouTube,Videos,,http://127.0.0.1:1200/youtube/user/@AndrejKarpathy,http://127.0.0.1:1200/youtube/user/@AndrejKarpathy,docker-host,xml_url,False,34,active,0
35,socialmedia-andrej-karpathy-karpathy,Andrej Karpathy(@karpathy),SocialMedia,,https://api.xgo.ing/rss/user/edf707b5c0b248579085f66d7a3c5524,https://api.xgo.ing/rss/user/edf707b5c0b248579085f66d7a3c5524,docker-host,xml_url,False,35,active,0
36,socialmedia-andrew-ng-andrewyng,Andrew Ng(@AndrewYNg),SocialMedia,,https://api.xgo.ing/rss/user/08b5488b20bc437c8bfc317a52e5c26d,https://api.xgo.ing/rss/user/08b5488b20bc437c8bfc317a52e5c26d,docker-host,xml_url,False,36,active,0
37,socialmedia-anthropic-anthropicai,Anthropic(@AnthropicAI),SocialMedia,,https://api.xgo.ing/rss/user/fc28a211471b496682feff329ec616e5,https://api.xgo.ing/rss/user/fc28a211471b496682feff329ec616e5,docker-host,xml_url,False,37,active,0
38,socialmedia-anton-osika-eu-acc-antonosika,Anton Osika – eu/acc(@antonosika),SocialMedia,,https://api.xgo.ing/rss/user/5f13b32b124a41cfb659f903a84032b1,https://api.xgo.ing/rss/user/5f13b32b124a41cfb659f903a84032b1,docker-host,xml_url,False,38,active,0
39,socialmedia-aravind-srinivas-aravsrinivas,Aravind Srinivas(@AravSrinivas),SocialMedia,,https://api.xgo.ing/rss/user/59e6b63ae9684d11be0ae13d9e7420f2,https://api.xgo.ing/rss/user/59e6b63ae9684d11be0ae13d9e7420f2,docker-host,xml_url,False,39,active,0
40,socialmedia-arthur-mensch-arthurmensch,Arthur Mensch(@arthurmensch),SocialMedia,,https://api.xgo.ing/rss/user/d8121d969fb34c7daad2dd2aac4ba270,https://api.xgo.ing/rss/user/d8121d969fb34c7daad2dd2aac4ba270,docker-host,xml_url,False,40,active,0
41,socialmedia-augment-code-augmentcode,Augment Code(@augmentcode),SocialMedia,,https://api.xgo.ing/rss/user/e153fdd077df458b8298d975c060dcc3,https://api.xgo.ing/rss/user/e153fdd077df458b8298d975c060dcc3,docker-host,xml_url,False,41,active,0
42,socialmedia-barsee-128054-heybarsee,Barsee &#128054;(@heyBarsee),SocialMedia,,https://api.xgo.ing/rss/user/244eb9fa77ce4fa3b7fa5ceba80027a4,https://api.xgo.ing/rss/user/244eb9fa77ce4fa3b7fa5ceba80027a4,docker-host,xml_url,False,42,active,0
43,articles-ben-s-love,Ben's Love,Articles/个人博客-人生,,https://bens.love/feed,https://bens.love/feed,docker-host,xml_url,False,43,active,0
44,socialmedia-berkeley-ai-research-berkeley-ai,Berkeley AI Research(@berkeley_ai),SocialMedia,,https://api.xgo.ing/rss/user/6bbf31cac345443585c3280320ba9009,https://api.xgo.ing/rss/user/6bbf31cac345443585c3280320ba9009,docker-host,xml_url,False,44,active,0
45,socialmedia-binyuan-hui-huybery,Binyuan Hui(@huybery),SocialMedia,,https://api.xgo.ing/rss/user/f54b2b40185943ce8f48a880110b7bc2,https://api.xgo.ing/rss/user/f54b2b40185943ce8f48a880110b7bc2,docker-host,xml_url,False,45,active,0
46,articles-blog-remote-work-prep,Blog - Remote Work Prep,Articles,,https://www.remoteworkprep.com/blog?format=rss,https://www.remoteworkprep.com/blog?format=rss,docker-host,xml_url,False,46,active,0
47,videos-boo,Boo布姐自译,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/3493128048740395,http://127.0.0.1:1200/bilibili/user/video/3493128048740395,docker-host,xml_url,False,47,active,0
48,socialmedia-browser-use-browser-use,Browser Use(@browser_use),SocialMedia,,https://api.xgo.ing/rss/user/b8d7530f0b294405825013bbc1cc198f,https://api.xgo.ing/rss/user/b8d7530f0b294405825013bbc1cc198f,docker-host,xml_url,False,48,active,0
49,articles-cver,CVer,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3516712416.atom,http://127.0.0.1:8003/feed/MP_WXS_3516712416.atom,docker-host,xml_url,False,49,active,0
50,socialmedia-character-ai-character-ai,Character.AI(@character_ai),SocialMedia,,https://api.xgo.ing/rss/user/3877c31cdb554cffb750b3b683c98c4d,https://api.xgo.ing/rss/user/3877c31cdb554cffb750b3b683c98c4d,docker-host,xml_url,False,50,active,0
51,socialmedia-chatgpt-chatgptapp,ChatGPT(@ChatGPTapp),SocialMedia,,https://api.xgo.ing/rss/user/f7992687b8d74b14bf2341eb3a0a5ec4,https://api.xgo.ing/rss/user/f7992687b8d74b14bf2341eb3a0a5ec4,docker-host,xml_url,False,51,active,0
52,videos-cocovii,CoCoVii,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/9142182,http://127.0.0.1:1200/bilibili/user/video/9142182,docker-host,xml_url,False,52,active,0
53,socialmedia-cognition-cognition-labs,Cognition(@cognition_labs),SocialMedia,,https://api.xgo.ing/rss/user/4cc14cbd15c74e189d537c415369e1a7,https://api.xgo.ing/rss/user/4cc14cbd15c74e189d537c415369e1a7,docker-host,xml_url,False,53,active,0
54,socialmedia-cursor-cursor-ai,Cursor(@cursor_ai),SocialMedia,,https://api.xgo.ing/rss/user/5287b4e0e13a4ab7ab7b1d56f9d88960,https://api.xgo.ing/rss/user/5287b4e0e13a4ab7ab7b1d56f9d88960,docker-host,xml_url,False,54,active,0
55,socialmedia-dario-amodei-darioamodei,Dario Amodei(@DarioAmodei),SocialMedia,,https://api.xgo.ing/rss/user/49666ce6fe3e4cb786c6574684542ec5,https://api.xgo.ing/rss/user/49666ce6fe3e4cb786c6574684542ec5,docker-host,xml_url,False,55,active,0
56,articles-datawhale,Datawhale,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3226363426.atom,http://127.0.0.1:8003/feed/MP_WXS_3226363426.atom,docker-host,xml_url,False,56,active,0
57,socialmedia-deeplearning-ai-deeplearningai,DeepLearning.AI(@DeepLearningAI),SocialMedia,,https://api.xgo.ing/rss/user/42e6b4901b97498eab2ab64c07d56177,https://api.xgo.ing/rss/user/42e6b4901b97498eab2ab64c07d56177,docker-host,xml_url,False,57,active,0
58,socialmedia-deepseek-deepseek-ai,DeepSeek(@deepseek_ai),SocialMedia,,https://api.xgo.ing/rss/user/68b610deb24b47ae9a236811563cda86,https://api.xgo.ing/rss/user/68b610deb24b47ae9a236811563cda86,docker-host,xml_url,False,58,active,0
59,socialmedia-demis-hassabis-demishassabis,Demis Hassabis(@demishassabis),SocialMedia,,https://api.xgo.ing/rss/user/4a884d5e2f3740c5a26c9c093de6388a,https://api.xgo.ing/rss/user/4a884d5e2f3740c5a26c9c093de6388a,docker-host,xml_url,False,59,active,0
60,socialmedia-dia-diabrowser,Dia(@diabrowser),SocialMedia,,https://api.xgo.ing/rss/user/6384ee3c656c48fea5e8b3cdacece4d0,https://api.xgo.ing/rss/user/6384ee3c656c48fea5e8b3cdacece4d0,docker-host,xml_url,False,60,active,0
61,socialmedia-dify-dify-ai,Dify(@dify_ai),SocialMedia,,https://api.xgo.ing/rss/user/0be252fedbe84ad7bea21be44b18da89,https://api.xgo.ing/rss/user/0be252fedbe84ad7bea21be44b18da89,docker-host,xml_url,False,61,active,0
62,articles-evangelion-all,EVANGELION:ALL,Articles,,https://www.eva-all.com/news/feed/,https://www.eva-all.com/news/feed/,docker-host,xml_url,False,62,active,0
63,socialmedia-elevenlabs-elevenlabsio,ElevenLabs(@elevenlabsio),SocialMedia,,https://api.xgo.ing/rss/user/1897eed387064dfab443764d6da50bc6,https://api.xgo.ing/rss/user/1897eed387064dfab443764d6da50bc6,docker-host,xml_url,False,63,active,0
64,socialmedia-eric-jing-ericjing-ai,Eric Jing(@ericjing_ai),SocialMedia,,https://api.xgo.ing/rss/user/ddfdcdd4e390495c942f0b5da62af0fb,https://api.xgo.ing/rss/user/ddfdcdd4e390495c942f0b5da62af0fb,docker-host,xml_url,False,64,active,0
65,articles-experimental-history,Experimental History,Articles,,https://www.experimental-history.com/feed,https://www.experimental-history.com/feed,docker-host,xml_url,False,65,active,0
66,socialmedia-fei-fei-li-drfeifei,Fei-Fei Li(@drfeifei),SocialMedia,,https://api.xgo.ing/rss/user/a4bfe44bfc0d4c949da21ebd3f5f42a5,https://api.xgo.ing/rss/user/a4bfe44bfc0d4c949da21ebd3f5f42a5,docker-host,xml_url,False,66,active,0
67,socialmedia-fellou-fellouai,Fellou(@FellouAI),SocialMedia,,https://api.xgo.ing/rss/user/326763c2f6154826babcfd71c5ab0f70,https://api.xgo.ing/rss/user/326763c2f6154826babcfd71c5ab0f70,docker-host,xml_url,False,67,active,0
68,socialmedia-figma-figma,Figma(@figma),SocialMedia,,https://api.xgo.ing/rss/user/f8a106a09a7d404fb8de7eb0c5ddd2a2,https://api.xgo.ing/rss/user/f8a106a09a7d404fb8de7eb0c5ddd2a2,docker-host,xml_url,False,68,active,0
69,socialmedia-firecrawl-firecrawl-dev,Firecrawl(@firecrawl_dev),SocialMedia,,https://api.xgo.ing/rss/user/c04abb206bbf4f91b22795024d6c0614,https://api.xgo.ing/rss/user/c04abb206bbf4f91b22795024d6c0614,docker-host,xml_url,False,69,active,0
70,socialmedia-fireworks-ai-fireworksai-hq,Fireworks AI(@FireworksAI_HQ),SocialMedia,,https://api.xgo.ing/rss/user/9f35c76341554bd78c2b9e63dc4fa5d8,https://api.xgo.ing/rss/user/9f35c76341554bd78c2b9e63dc4fa5d8,docker-host,xml_url,False,70,active,0
71,socialmedia-fish-audio-fishaudio,Fish Audio(@FishAudio),SocialMedia,,https://api.xgo.ing/rss/user/4900b3dcd592424687582ff9e0f148ea,https://api.xgo.ing/rss/user/4900b3dcd592424687582ff9e0f148ea,docker-host,xml_url,False,71,active,0
72,socialmedia-flowiseai-flowiseai,FlowiseAI(@FlowiseAI),SocialMedia,,https://api.xgo.ing/rss/user/be74da51698d4cefb12b39830d6cd201,https://api.xgo.ing/rss/user/be74da51698d4cefb12b39830d6cd201,docker-host,xml_url,False,72,active,0
73,socialmedia-gary-marcus-garymarcus,Gary Marcus(@GaryMarcus),SocialMedia,,https://api.xgo.ing/rss/user/35a38c5646d946fb894d8c30c1d9629e,https://api.xgo.ing/rss/user/35a38c5646d946fb894d8c30c1d9629e,docker-host,xml_url,False,73,active,0
74,articles-geekplux-letters,GeekPlux Letters,Articles,,https://letters.geekplux.com/rss/,https://letters.geekplux.com/rss/,docker-host,xml_url,False,74,active,0
75,socialmedia-genspark-genspark-ai,Genspark(@genspark_ai),SocialMedia,,https://api.xgo.ing/rss/user/71ffd342cb5d478185ef7d55bdfca011,https://api.xgo.ing/rss/user/71ffd342cb5d478185ef7d55bdfca011,docker-host,xml_url,False,75,active,0
76,socialmedia-geoffrey-hinton-geoffreyhinton,Geoffrey Hinton(@geoffreyhinton),SocialMedia,,https://api.xgo.ing/rss/user/cb6169815e2e447e8e6148a4af3f9686,https://api.xgo.ing/rss/user/cb6169815e2e447e8e6148a4af3f9686,docker-host,xml_url,False,76,active,0
77,socialmedia-google-ai-developers-googleaidevs,Google AI Developers(@googleaidevs),SocialMedia,,https://api.xgo.ing/rss/user/69d925d4a8d44221b03eecbe07bd0f74,https://api.xgo.ing/rss/user/69d925d4a8d44221b03eecbe07bd0f74,docker-host,xml_url,False,77,active,0
78,socialmedia-google-ai-googleai,Google AI(@GoogleAI),SocialMedia,,https://api.xgo.ing/rss/user/4de0bd2d5cef4333a0260dc8157054a7,https://api.xgo.ing/rss/user/4de0bd2d5cef4333a0260dc8157054a7,docker-host,xml_url,False,78,active,0
79,socialmedia-google-deepmind-googledeepmind,Google DeepMind(@GoogleDeepMind),SocialMedia,,https://api.xgo.ing/rss/user/a99538443a484fcc846bdcc8f50745ec,https://api.xgo.ing/rss/user/a99538443a484fcc846bdcc8f50745ec,docker-host,xml_url,False,79,active,0
80,socialmedia-google-gemini-app-geminiapp,Google Gemini App(@GeminiApp),SocialMedia,,https://api.xgo.ing/rss/user/6fb337feeec44ca38b79491b971d868d,https://api.xgo.ing/rss/user/6fb337feeec44ca38b79491b971d868d,docker-host,xml_url,False,80,active,0
81,videos-gray,Gray格雷老师,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/591610354,http://127.0.0.1:1200/bilibili/user/video/591610354,docker-host,xml_url,False,81,active,0
82,socialmedia-greg-brockman-gdb,Greg Brockman(@gdb),SocialMedia,,https://api.xgo.ing/rss/user/af19d054e26a49129f23abfa82d9e268,https://api.xgo.ing/rss/user/af19d054e26a49129f23abfa82d9e268,docker-host,xml_url,False,82,active,0
83,socialmedia-groq-inc-groqinc,Groq Inc(@GroqInc),SocialMedia,,https://api.xgo.ing/rss/user/771b32075fe54a83bdb6966de9647b4f,https://api.xgo.ing/rss/user/771b32075fe54a83bdb6966de9647b4f,docker-host,xml_url,False,83,active,0
84,socialmedia-guillermo-rauch-rauchg,Guillermo Rauch(@rauchg),SocialMedia,,https://api.xgo.ing/rss/user/e8750659b8154dbfa0489f451e044af1,https://api.xgo.ing/rss/user/e8750659b8154dbfa0489f451e044af1,docker-host,xml_url,False,84,active,0
85,socialmedia-hailuo-ai-minimax-hailuo-ai,Hailuo AI (MiniMax)(@Hailuo_AI),SocialMedia,,https://api.xgo.ing/rss/user/e65b5e59fcb544918c1ba17f5758f0f8,https://api.xgo.ing/rss/user/e65b5e59fcb544918c1ba17f5758f0f8,docker-host,xml_url,False,85,active,0
86,socialmedia-harrison-chase-hwchase17,Harrison Chase(@hwchase17),SocialMedia,,https://api.xgo.ing/rss/user/f299207df53745bca04a03db8d11c5aa,https://api.xgo.ing/rss/user/f299207df53745bca04a03db8d11c5aa,docker-host,xml_url,False,86,active,0
87,articles-hellogithub,HelloGithub - 月刊,Articles/科技与编程,,http://127.0.0.1:1200/hellogithub/volume,http://127.0.0.1:1200/hellogithub/volume,docker-host,xml_url,False,87,active,0
88,socialmedia-heygen-heygen-official,HeyGen(@HeyGen_Official),SocialMedia,,https://api.xgo.ing/rss/user/a9aff6b016c143ed8728dd86eb70d7db,https://api.xgo.ing/rss/user/a9aff6b016c143ed8728dd86eb70d7db,docker-host,xml_url,False,88,active,0
89,articles-hi-diygod,"Hi, DIYgod",Articles,,https://diygod.cc/feed,https://diygod.cc/feed,docker-host,xml_url,False,89,active,0
90,socialmedia-hugging-face-huggingface,Hugging Face(@huggingface),SocialMedia,,https://api.xgo.ing/rss/user/fc16750ce50741f1b1f05ea1fb29436f,https://api.xgo.ing/rss/user/fc16750ce50741f1b1f05ea1fb29436f,docker-host,xml_url,False,90,active,0
91,socialmedia-hunyuan-txhunyuan,Hunyuan(@TXhunyuan),SocialMedia,,https://api.xgo.ing/rss/user/6e8e7b42cb434818810f87bcf77d86fb,https://api.xgo.ing/rss/user/6e8e7b42cb434818810f87bcf77d86fb,docker-host,xml_url,False,91,active,0
92,socialmedia-ian-goodfellow-goodfellow-ian,Ian Goodfellow(@goodfellow_ian),SocialMedia,,https://api.xgo.ing/rss/user/57831559d22440debbfb2f2528e4ba84,https://api.xgo.ing/rss/user/57831559d22440debbfb2f2528e4ba84,docker-host,xml_url,False,92,active,0
93,socialmedia-ideogram-ideogram-ai,Ideogram(@ideogram_ai),SocialMedia,,https://api.xgo.ing/rss/user/a719880fe66e4156a111187f50dae91b,https://api.xgo.ing/rss/user/a719880fe66e4156a111187f50dae91b,docker-host,xml_url,False,93,active,0
94,articles-infoq,InfoQ,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_2390142780.atom,http://127.0.0.1:8003/feed/MP_WXS_2390142780.atom,docker-host,xml_url,False,94,active,0
95,socialmedia-jan-leike-janleike,Jan Leike(@janleike),SocialMedia,,https://api.xgo.ing/rss/user/dceb5cd131b34c72a8376cba8ea5d864,https://api.xgo.ing/rss/user/dceb5cd131b34c72a8376cba8ea5d864,docker-host,xml_url,False,95,active,0
96,socialmedia-jeff-dean-jeffdean,Jeff Dean(@JeffDean),SocialMedia,,https://api.xgo.ing/rss/user/b1013166769c49f8aa3fbdc222867054,https://api.xgo.ing/rss/user/b1013166769c49f8aa3fbdc222867054,docker-host,xml_url,False,96,active,0
97,socialmedia-jerry-liu-jerryjliu0,Jerry Liu(@jerryjliu0),SocialMedia,,https://api.xgo.ing/rss/user/b3d904c0d7c446558ef3a1e7f2eb362b,https://api.xgo.ing/rss/user/b3d904c0d7c446558ef3a1e7f2eb362b,docker-host,xml_url,False,97,active,0
98,socialmedia-jim-fan-drjimfan,Jim Fan(@DrJimFan),SocialMedia,,https://api.xgo.ing/rss/user/c6cfe7c0d6b74849997073233fdea840,https://api.xgo.ing/rss/user/c6cfe7c0d6b74849997073233fdea840,docker-host,xml_url,False,98,active,0
99,socialmedia-jina-ai-jinaai,Jina AI(@JinaAI_),SocialMedia,,https://api.xgo.ing/rss/user/f510f6e7eecf456ca7e2895a46752888,https://api.xgo.ing/rss/user/f510f6e7eecf456ca7e2895a46752888,docker-host,xml_url,False,99,active,0
100,socialmedia-julien-chaumond-julien-c,Julien Chaumond(@julien_c),SocialMedia,,https://api.xgo.ing/rss/user/44d9fa384087448a94d3c8595f8d535e,https://api.xgo.ing/rss/user/44d9fa384087448a94d3c8595f8d535e,docker-host,xml_url,False,100,active,0
101,socialmedia-junyang-lin-justinlin610,Junyang Lin(@JustinLin610),SocialMedia,,https://api.xgo.ing/rss/user/082097117b4543e9a741cd2580f936d3,https://api.xgo.ing/rss/user/082097117b4543e9a741cd2580f936d3,docker-host,xml_url,False,101,active,0
102,socialmedia-justin-welsh-thejustinwelsh,Justin Welsh(@thejustinwelsh),SocialMedia,,https://api.xgo.ing/rss/user/58894bf2934a426ca833c682da2bc810,https://api.xgo.ing/rss/user/58894bf2934a426ca833c682da2bc810,docker-host,xml_url,False,102,active,0
103,socialmedia-justine-moore-venturetwins,Justine Moore(@venturetwins),SocialMedia,,https://api.xgo.ing/rss/user/c61046471f174d86bc0eb76cb44a21c3,https://api.xgo.ing/rss/user/c61046471f174d86bc0eb76cb44a21c3,docker-host,xml_url,False,103,active,0
104,socialmedia-kevin-weil-127482-127480-kevinweil,Kevin Weil &#127482;&#127480;(@kevinweil),SocialMedia,,https://api.xgo.ing/rss/user/3ca3c7698fd04611a0e7d14fae93c84c,https://api.xgo.ing/rss/user/3ca3c7698fd04611a0e7d14fae93c84c,docker-host,xml_url,False,104,active,0
105,socialmedia-kling-ai-kling-ai,Kling AI(@Kling_ai),SocialMedia,,https://api.xgo.ing/rss/user/564237c3de274d58a04f064920817888,https://api.xgo.ing/rss/user/564237c3de274d58a04f064920817888,docker-host,xml_url,False,105,active,0
106,articles-kubernetes-blog,Kubernetes Blog,Articles,,https://kubernetes.io/feed.xml,https://kubernetes.io/feed.xml,docker-host,xml_url,False,106,active,0
107,socialmedia-langchain-langchainai,LangChain(@LangChainAI),SocialMedia,,https://api.xgo.ing/rss/user/862fee50a745423c87e2633b274caf1d,https://api.xgo.ing/rss/user/862fee50a745423c87e2633b274caf1d,docker-host,xml_url,False,107,active,0
108,videos-larry,Larry想做技术大佬,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/19873195,http://127.0.0.1:1200/bilibili/user/video/19873195,docker-host,xml_url,False,108,active,0
109,socialmedia-latent-space-latentspacepod,Latent.Space(@latentspacepod),SocialMedia,,https://api.xgo.ing/rss/user/a7be8b61a1264ea7984abfaea3eff686,https://api.xgo.ing/rss/user/a7be8b61a1264ea7984abfaea3eff686,docker-host,xml_url,False,109,active,0
110,socialmedia-lee-robinson-leerob,Lee Robinson(@leerob),SocialMedia,,https://api.xgo.ing/rss/user/dc2426bc8348495189b45451d1707a1c,https://api.xgo.ing/rss/user/dc2426bc8348495189b45451d1707a1c,docker-host,xml_url,False,110,active,0
